Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
130,10,714.4741874,29.76975781,99.48470363,4.145195985,44,1.833333333,59,2.458333333,366.5985139,60.06199332
131,10,714.4946602,29.77061084,110.3325243,4.597188511,44,1.833333333,59,2.458333333,371.8842593,60.03976722
132,10,714.375,29.765625,121.1264706,5.046936275,44,1.833333333,59,2.458333333,378.2051926,60.62763351
133,10,714.3730237,29.76554265,131.8517787,5.493824111,43,1.791666667,59,2.458333333,378.5833608,59.78885052
134,10,714.4643747,29.76934895,142.7703039,5.948762664,44,1.833333333,58,2.416666667,373.6738851,57.18746892
135,10,714.5734058,29.77389191,153.6920415,6.403835063,45,1.875,57,2.375,360.862036,57.64842209
136,10,714.6273262,29.77613859,164.6767875,6.861532811,46,1.916666667,56,2.333333333,353.5028122,59.11664226
137,10,714.7593948,29.78164145,175.8570034,7.327375142,47,1.958333333,55,2.291666667,330.5897289,59.30097087
138,10,714.9956311,29.79148463,187.365534,7.806897249,49,2.041666667,54,2.25,300.2984963,62.47967086
140,10,715.0034247,29.79180936,211.3610568,8.806710698,52,2.166666667,50,2.083333333,297.9826452,61.52860636
141,10,715.0418491,29.79341038,222.7868613,9.282785888,54,2.25,48,2,307.2942553,61.55199223
142,10,715.0399615,29.79333173,234.1964372,9.758184882,56,2.333333333,47,1.958333333,325.8292231,62.79258903
143,10,714.9942748,29.79142812,245.5777672,10.23240697,58,2.416666667,46,1.916666667,339.5681351,62.71912256
144,10,714.9464962,29.78943734,256.9758523,10.70732718,59,2.458333333,45,1.875,344.5070405,62.17321344
145,10,714.8839161,29.78682984,268.2275058,11.17614608,60,2.5,45,1.875,349.4224486,63.54723127
146,10,714.7368421,29.78070175,279.5397045,11.64748769,61,2.541666667,45,1.875,333.7960723,64.24805135
151,10,714.5676032,29.77365013,338.167252,14.09030217,62,2.583333333,46,1.916666667,266.3376799,63.44991213
152,10,714.4607972,29.76919988,349.4612352,14.5608848,61,2.541666667,46,1.916666667,290.5485027,62.38003503
153,10,714.3628472,29.76511863,360.7868924,15.03278718,61,2.541666667,47,1.958333333,311.5053318,59.03821103
154,10,714.4461207,29.76858836,371.9672414,15.49863506,60,2.5,49,2.041666667,322.0563258,57.30043103
155,10,714.5471294,29.77279706,383.3131962,15.97138318,60,2.5,50,2.083333333,326.2754367,56.08837409
156,10,714.5577997,29.77324166,394.780404,16.4491835,58,2.416666667,51,2.125,327.3084166,55.06182911
157,10,714.5525977,29.7730249,406.2743667,16.92809861,56,2.333333333,54,2.25,326.5615915,56.08615517
158,10,714.545376,29.772724,417.8893691,17.41205704,55,2.291666667,55,2.291666667,323.5329198,55.91321244
159,10,714.6572811,29.77738671,429.6572811,17.90238671,52,2.166666667,56,2.333333333,317.9595153,56.36196319
160,10,714.750335,29.78126396,441.7087986,18.40453327,51,2.125,57,2.375,290.136507,59.08703375
162,10,714.6206409,29.77586004,467.1564562,19.46485234,48,2,56,2.333333333,302.0807309,60.16478343
