Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
257,15,140.2253203,5.008047153,380.3466466,13.58380881,41,1.464285714,40,1.428571429,364.9035372,60.74529013
258,15,140.2414837,5.008624419,400.679031,14.30996539,41,1.464285714,40,1.428571429,365.6557526,58.91149773
266,16,252.2449517,9.008748275,36.97278314,1.320456541,39,1.392857143,37,1.321428571,376.8996202,49.79561404
267,16,252.2255507,9.008055381,57.08193833,2.038640654,38,1.357142857,37,1.321428571,396.0525221,48.18518519
268,16,252.2484581,9.008873505,77.22731278,2.758118313,38,1.357142857,37,1.321428571,382.3257082,51.40264317
269,16,252.2303665,9.008227375,97.38656195,3.478091498,39,1.392857143,38,1.357142857,350.3888151,51.31766754
270,16,252.2692967,9.009617741,117.542024,4.197929429,39,1.392857143,38,1.357142857,342.3351012,53.81989708
271,16,252.2328179,9.008314924,137.7079038,4.918139421,39,1.392857143,38,1.357142857,353.1034122,53.24549356
272,16,252.1894005,9.006764304,157.8670721,5.638109718,39,1.392857143,37,1.321428571,389.4222679,53.15177797
273,16,252.2588339,9.009244069,178.0803887,6.360013882,38,1.357142857,37,1.321428571,414.3332589,52.75575221
274,16,252.2473404,9.008833587,198.3439716,7.083713273,38,1.357142857,37,1.321428571,417.0330972,52.54521277
275,16,252.270557,9.009662751,218.6949602,7.810534293,38,1.357142857,38,1.357142857,388.5978102,52.93015031
276,16,252.350044,9.012501571,239.0747581,8.538384219,38,1.357142857,37,1.321428571,348.5712926,53.66901408
