Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
246,8,543.3025924,16.97820601,282.9838504,8.843245325,56,1.75,53,1.65625,343.5581297,32.74681393
247,8,543.5899493,16.98718592,299.0962838,9.346758868,56,1.75,54,1.6875,349.12115,33.1870777
248,8,543.8628281,16.99571338,315.3052498,9.853289056,56,1.75,54,1.6875,347.932716,34.31329382
249,8,544.1944444,17.00607639,331.5645299,10.36139156,55,1.71875,54,1.6875,345.628465,33.45917059
250,8,544.4225959,17.01320612,347.7951703,10.86859907,55,1.71875,53,1.65625,350.5472845,33.99569151
251,8,544.7061118,17.02206599,363.9380147,11.37306296,54,1.6875,53,1.65625,358.0999729,33.78500217
252,8,544.9299308,17.02906034,380.1760381,11.88050119,55,1.71875,54,1.6875,364.4439813,36.15491129
253,8,545.2533448,17.03916703,396.4225291,12.38820404,55,1.71875,54,1.6875,362.8586105,34.8200259
254,8,545.5865633,17.0495801,412.7583979,12.89869994,54,1.6875,54,1.6875,363.1081676,33.86261843
255,8,545.9305136,17.06032855,429.1497626,13.41093008,55,1.71875,55,1.71875,363.400794,33.74536038
256,8,546.3974859,17.07492143,445.5548331,13.92358853,54,1.6875,54,1.6875,366.5178921,33.25433276
257,8,546.6017429,17.08130447,461.9233115,14.43510349,54,1.6875,54,1.6875,368.2668669,34.78832753
232,9,457.2840416,14.2901263,37.51647875,1.172389961,54,1.6875,54,1.6875,279.3883312,39.54229935
233,9,457.1663685,14.28644902,53.95617174,1.686130367,54,1.6875,53,1.65625,279.8306024,38.76352257
234,9,457.0749306,14.28359158,70.37927845,2.199352451,54,1.6875,50,1.5625,291.6739265,37.74699352
235,9,457.0206089,14.28189403,86.30819672,2.697131148,54,1.6875,50,1.5625,299.5802312,37.60674157
236,9,456.8397945,14.27624358,102.0415694,3.188799043,55,1.71875,50,1.5625,303.5588155,38.22175537
237,9,456.7797398,14.27436687,117.9312268,3.685350836,55,1.71875,49,1.53125,300.8188329,36.42983271
238,9,456.6906741,14.27158356,134.0189289,4.188091528,55,1.71875,50,1.5625,293.0267119,37.42362713
239,9,456.6079416,14.26899817,150.2962118,4.696756618,54,1.6875,50,1.5625,283.6914796,36.50182315
240,9,456.4729422,14.26477945,166.5866303,5.205832196,55,1.71875,50,1.5625,277.9529553,36.52703317
241,9,456.3333333,14.26041667,183.0819597,5.721311241,55,1.71875,51,1.59375,279.5733801,36.9547118
242,9,456.2634979,14.25823431,199.6091371,6.237785533,55,1.71875,50,1.5625,289.1519171,35.44490549
243,9,456.1489655,14.25465517,215.8588506,6.74558908,55,1.71875,50,1.5625,304.6770811,36.05430281
244,9,456.0782451,14.25244516,231.8331072,7.2447846,55,1.71875,51,1.59375,314.9518189,36.73315242
245,9,455.9223602,14.24757376,247.9041704,7.747005324,55,1.71875,51,1.59375,315.219204,34.45119787
246,9,455.835795,14.24486859,264.034318,8.251072437,55,1.71875,53,1.65625,311.0885202,33.56838906
247,9,455.8452685,14.24516464,280.4390452,8.763720162,55,1.71875,54,1.6875,306.8888305,32.30706985
248,9,455.7770299,14.24303218,296.7909129,9.274716029,55,1.71875,54,1.6875,308.3933349,31.48611111
249,9,455.6764337,14.23988855,313.3524487,9.792264023,55,1.71875,55,1.71875,311.0226759,32.57274247
250,9,455.5562579,14.23613306,329.9823009,10.3119469,56,1.75,55,1.71875,311.7444632,31.46212121
251,9,455.4321459,14.23225456,346.4690416,10.82715755,55,1.71875,54,1.6875,323.3183198,30.63728814
252,9,455.3224576,14.2288268,362.7398305,11.3356197,55,1.71875,55,1.71875,325.0036969,31.23116003
253,9,455.2498943,14.2265592,379.022833,11.84446353,55,1.71875,55,1.71875,323.2480795,31.32374101
254,9,455.0933786,14.22166808,395.5191002,12.35997188,55,1.71875,54,1.6875,321.3286417,31.58905852
255,9,454.9329941,14.21665606,412.1310433,12.8790951,55,1.71875,55,1.71875,310.6317745,33.47647308
256,9,454.7981221,14.21244131,428.8514725,13.40160851,54,1.6875,55,1.71875,300.8542568,35.0824082
257,9,454.7280626,14.21025195,445.5781929,13.92431853,54,1.6875,54,1.6875,303.8482397,34.20712115
258,9,454.5903829,14.20594947,462.4140695,14.45043967,54,1.6875,53,1.65625,311.2424549,35.85371276
240,10,518.6448687,16.20765215,25.94272076,0.810710024,59,1.84375,45,1.40625,268.4866754,29.02325581
241,10,518.4019517,16.20006099,41.33039033,1.291574698,59,1.84375,46,1.4375,280.0891751,33.88108108
242,10,517.9379881,16.18556213,57.13504823,1.785470257,59,1.84375,47,1.46875,289.6738124,33.05911111
243,10,517.6360745,16.17612733,73.38164471,2.293176397,59,1.84375,48,1.5,297.8849611,31.56813138
244,10,517.3174387,16.16616996,89.92234332,2.810073229,58,1.8125,49,1.53125,302.5904683,28.72991071
245,10,517.011236,16.15660112,106.4283146,3.325884831,57,1.78125,50,1.5625,298.0502578,27.60177384
246,10,516.661032,16.14565725,122.8185053,3.838078292,56,1.75,51,1.59375,299.1685069,30.1546841
247,10,516.2894622,16.13404569,138.9921294,4.343504045,56,1.75,53,1.65625,295.9987232,30.98320413
248,10,515.9617558,16.12380487,154.833116,4.838534876,55,1.71875,53,1.65625,291.8184426,30.67352185
250,10,515.2601422,16.10187944,185.9038059,5.809493936,54,1.6875,57,1.78125,306.5127403,35.22378782
251,10,514.9470811,16.09209628,202.1923562,6.31851113,53,1.65625,57,1.78125,307.6793571,32.92860125
252,10,514.6180349,16.08181359,218.7507444,6.835960761,53,1.65625,56,1.75,298.0369846,33.79464286
253,10,514.3086635,16.07214573,235.7126687,7.366020897,54,1.6875,55,1.71875,295.2357532,31.4552563
254,10,513.9240953,16.06012798,252.3923213,7.88726004,53,1.65625,54,1.6875,298.889018,31.12621359
255,10,513.5329744,16.04790545,268.8658591,8.402058098,54,1.6875,53,1.65625,294.9701884,31.17578475
256,10,513.1408451,16.03565141,284.9981826,8.906193208,54,1.6875,52,1.625,283.606059,30.88969587
257,10,512.7535372,16.02354804,300.9351894,9.404224669,55,1.71875,51,1.59375,278.6107359,31.523701
258,10,512.4831512,16.01509847,316.643898,9.895121812,56,1.75,51,1.59375,288.0747452,32.07517084
259,10,512.1533855,16.0047933,333.1211423,10.4100357,57,1.78125,49,1.53125,292.6600827,30.57175713
260,10,511.8215457,15.9944233,349.8796253,10.93373829,57,1.78125,48,1.5,285.7064797,28.25070291
261,10,511.5154836,15.98485886,366.835636,11.46361363,58,1.8125,47,1.46875,281.9424496,27.38219895
262,10,511.168987,15.97403084,383.6951512,11.99047348,59,1.84375,45,1.40625,282.3314735,27.02400384
263,10,510.785817,15.96205678,400.3071394,12.50959811,59,1.84375,45,1.40625,282.6812974,27.66858238
264,10,510.5190114,15.95371911,416.6668251,13.02083828,59,1.84375,45,1.40625,269.8255717,27.0769962
265,10,510.0811825,15.94003695,432.7292351,13.5227886,60,1.875,45,1.40625,259.4156798,28.09995307
266,10,509.7503436,15.92969824,448.672011,14.02100034,59,1.84375,48,1.5,272.8134311,27.95381802
267,10,509.4178361,15.91930738,465.1883205,14.53713502,59,1.84375,49,1.53125,279.915986,28.27634555
256,11,487.1336406,15.22292627,38.50104734,1.203157729,57,1.78125,54,1.6875,301.1848336,33.79690117
257,11,487.0247757,15.21952424,54.89662537,1.715519543,57,1.78125,53,1.65625,309.3974372,33.441076
258,11,486.9882302,15.21838219,71.10723627,2.222101133,57,1.78125,52,1.625,324.2123554,29.37837838
259,11,487.0013204,15.21879126,87.01848592,2.719327685,57,1.78125,51,1.59375,334.5195228,27.02202643
260,11,486.9832007,15.21822502,102.8333333,3.213541667,57,1.78125,51,1.59375,337.7070654,26.49071618
261,11,487.0097302,15.21905407,118.8005307,3.712516586,57,1.78125,51,1.59375,331.4492547,26.44139761
