Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
112,7,632.2051282,22.56436862,383.994302,13.70534435,42,1.499044282,43,1.534735812,477.0919958,32.80555556
113,7,632.2011453,22.56422647,397.7702219,14.19702801,42,1.499044282,43,1.534735812,476.4165845,31.29306648
114,7,632.0944882,22.56041971,411.5726557,14.689658,41,1.463352751,42,1.499044282,478.6847991,30.05153901
115,7,632.0973011,22.56052011,425.4367898,15.18449016,42,1.499044282,42,1.499044282,487.935297,30.71306818
116,7,632.1548205,22.56257307,439.1618578,15.67435885,42,1.499044282,43,1.534735812,505.0104465,31.46657284
117,7,632.0410292,22.55851168,452.9450626,16.16630252,43,1.534735812,43,1.534735812,515.9089056,30.98261474
118,7,631.9683414,22.55591734,466.6799725,16.65652248,43,1.534735812,43,1.534735812,520.5500017,31.39339752
95,8,323.520235,11.54693234,22.90469974,0.81750379,44,1.570427343,43,1.534735812,579.3465426,31.46244285
96,8,323.617743,11.55041255,36.08610568,1.287968342,44,1.570427343,43,1.534735812,585.8125996,30.82126549
97,8,323.6178756,11.55041728,49.38406736,1.762592947,44,1.570427343,44,1.570427343,588.4365996,31.81941748
98,8,323.7361647,11.5546392,62.67052767,2.236807051,45,1.606118873,44,1.570427343,589.0940747,31.59202059
99,8,323.7667304,11.55573014,76.07329509,2.715172333,45,1.606118873,45,1.606118873,584.7062588,30.9259732
100,8,323.8146743,11.55744133,89.4054396,3.191016975,45,1.606118873,44,1.570427343,576.0752886,30.69576218
101,8,323.9316614,11.56161678,102.6652038,3.664278253,45,1.606118873,45,1.606118873,569.8293613,30.23197492
102,8,324.0080396,11.56434283,115.9084725,4.136950782,45,1.606118873,45,1.606118873,562.3353772,30.3267449
103,8,324.0550459,11.56602056,129.0795107,4.607045295,45,1.606118873,45,1.606118873,559.6872666,29.73838631
104,8,324.1538926,11.56954855,142.4381412,5.083835263,45,1.606118873,46,1.641810404,561.2487567,30.64755582
105,8,324.2291542,11.57223475,155.7276545,5.558158331,46,1.641810404,46,1.641810404,563.478473,30.43764988
106,8,324.3014925,11.57481662,169.1522388,6.037302293,46,1.641810404,47,1.677501934,572.1453684,30.84059701
107,8,324.3866348,11.57785548,182.6103819,6.517644016,46,1.641810404,46,1.641810404,572.364343,31.29271207
108,8,324.4242968,11.57919969,196.1807301,7.001990514,46,1.641810404,47,1.677501934,562.4980746,31.96349491
109,8,324.4651023,11.5806561,209.6787004,7.483753732,46,1.641810404,46,1.641810404,566.0655874,32.67307692
110,8,324.5184961,11.5825618,223.2013341,7.966397228,46,1.641810404,46,1.641810404,561.9704991,32.55905512
111,8,324.6351434,11.58672513,236.6137889,8.445108266,45,1.606118873,46,1.641810404,558.156279,31.84685784
112,8,324.6876155,11.58859794,250.0548367,8.924839835,45,1.606118873,45,1.606118873,556.185445,31.20332717
113,8,324.8119552,11.59303581,263.4122042,9.401584725,45,1.606118873,45,1.606118873,555.9252573,30.12391034
114,8,324.83125,11.59372447,276.894375,9.882784034,45,1.606118873,45,1.606118873,569.0766312,30.4153654
