Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
160,5,276.2457627,9.859634069,405.1361229,14.45992829,50,1.784576526,48,1.713193465,314.9749986,42.96977731
161,5,276.2661376,9.860361278,419.5962963,14.97603401,50,1.784576526,47,1.677501934,318.0904496,42.67284277
162,5,276.3571807,9.863610748,433.972443,15.48914069,50,1.784576526,47,1.677501934,318.5306425,40.62427133
163,5,276.4777137,9.867912754,448.5631883,16.00990672,51,1.820268056,47,1.677501934,316.8938821,42.23032529
164,5,276.5601036,9.870853377,463.180829,16.53163269,51,1.820268056,48,1.713193465,311.6100891,40.59585492
159,6,308.9850746,11.02815022,31.40377062,1.120848637,41,1.463352751,38,1.356278159,361.8382834,42.97957581
160,6,309.0936768,11.0320264,45.17096019,1.612220704,42,1.499044282,39,1.39196969,360.991094,42.52258567
161,6,309.3035714,11.03951786,58.99767081,2.105717168,42,1.499044282,39,1.39196969,357.6176018,45.59150579
162,6,309.5290023,11.04756383,72.96133024,2.604101544,42,1.499044282,39,1.39196969,343.4664891,45.23295019
163,6,309.6735317,11.0527223,87.03127384,3.106279366,41,1.463352751,41,1.463352751,325.1933192,47.87405159
164,6,309.8305344,11.05832597,101.3526718,3.617431976,41,1.463352751,41,1.463352751,318.912846,48.70552612
165,6,309.9812353,11.06370472,115.8592651,4.135194494,41,1.463352751,40,1.42766122,326.5058338,47.17195972
166,6,310.1740859,11.07058785,130.1017488,4.643530537,40,1.42766122,39,1.39196969,344.8774158,44.59984215
167,6,310.2678855,11.0739357,144.0993641,5.14312685,40,1.42766122,39,1.39196969,355.7078467,43.53080569
168,6,310.3333333,11.07627164,158.0600316,5.64140444,40,1.42766122,39,1.39196969,371.2966694,44.11198121
169,6,310.4776821,11.08142366,172.0007831,6.138971198,40,1.42766122,39,1.39196969,374.5114578,42.91673152
170,6,310.5928237,11.08553324,186.0647426,6.640935437,40,1.42766122,41,1.463352751,372.2155865,43.37374517
171,6,310.7644342,11.09165828,200.2386451,7.146823712,41,1.463352751,40,1.42766122,359.8392694,45.79326187
172,6,310.9180704,11.0971418,214.3905054,7.651925264,41,1.463352751,40,1.42766122,341.9289039,46.2604722
173,6,311.0852535,11.10310882,228.6536098,8.160997292,41,1.463352751,40,1.42766122,322.4890896,46.66386555
174,6,311.1744914,11.10629385,243.2245696,8.681057149,42,1.499044282,39,1.39196969,322.7691799,44.28571429
175,6,311.2853736,11.11025141,257.7845787,9.200726156,42,1.499044282,39,1.39196969,348.1901197,42.57120253
176,6,311.4216388,11.11511492,272.0572792,9.710140683,42,1.499044282,39,1.39196969,360.7536031,42.98420221
177,6,311.5730159,11.1205178,286.2269841,10.21587914,42,1.499044282,39,1.39196969,376.8850564,42.57480315
178,6,311.7283558,11.12606212,300.3788721,10.72098168,41,1.463352751,38,1.356278159,382.789482,41.21197794
179,6,311.880538,11.13149374,314.5545886,11.2269347,41,1.463352751,38,1.356278159,384.849695,43.43464567
180,6,312.0266876,11.13671004,328.8720565,11.73794704,41,1.463352751,39,1.39196969,382.9919466,42.76604069
181,6,312.2210117,11.14364576,343.1797665,12.24861111,41,1.463352751,39,1.39196969,370.8350436,42.96517028
182,6,312.3125,11.14691112,357.683642,12.76627662,41,1.463352751,40,1.42766122,360.671783,42.44076923
183,6,312.3707692,11.14899084,372.2084615,13.28468966,40,1.42766122,41,1.463352751,362.6813083,40.41890853
184,6,312.4919417,11.15331567,386.7106677,13.8022956,41,1.463352751,40,1.42766122,371.3160998,39.75729647
185,6,312.571319,11.15614877,401.2047546,14.31961174,41,1.463352751,41,1.463352751,385.1117582,38.60336907
186,6,312.7835764,11.16372456,415.6108979,14.83378904,41,1.463352751,40,1.42766122,387.7794259,37.94338179
187,6,312.9638183,11.17015767,430.0746728,15.35002331,41,1.463352751,41,1.463352751,397.7838203,40.26952527
188,6,313.095092,11.17484303,444.5276074,15.86587066,41,1.463352751,40,1.42766122,398.1788601,40.8740458
189,6,313.2540292,11.18051574,458.9462778,16.38049508,41,1.463352751,40,1.42766122,388.2219787,43.38149847
190,6,313.4637128,11.18799967,473.5454545,16.90156204,42,1.499044282,40,1.42766122,379.3250629,42.37794677
178,7,25.3782453,0.905788416,169.2582811,6.041087105,49,1.748884995,57,2.034417239,318.0384415,37.44424541
179,7,25.49683544,0.91002108,183.5691682,6.551864567,49,1.748884995,58,2.07010877,309.954466,41.0366019
180,7,25.69795918,0.917199494,197.9029478,7.063459102,49,1.748884995,57,2.034417239,302.7745899,43.07709751
181,7,25.85778578,0.92290395,212.2565257,7.575760262,49,1.748884995,57,2.034417239,308.7418984,44.01664417
182,7,25.9848956,0.927440694,226.5113283,8.084535985,49,1.748884995,58,2.07010877,312.3994051,44.77654376
180,8,251.3313852,8.970401802,287.3991818,10.25771667,46,1.641810404,48,1.713193465,258.493412,56.62850467
181,8,251.3932715,8.972610619,301.9176334,10.77590243,46,1.641810404,47,1.677501934,273.3138984,55.63362319
182,8,251.4825615,8.975797516,316.2612922,11.28784956,46,1.641810404,48,1.713193465,283.2220162,54.55060034
183,8,251.559322,8.978537218,330.6039548,11.79976114,46,1.641810404,48,1.713193465,286.7226405,55.71710898
184,8,251.5777159,8.979193722,345.043454,12.31512897,46,1.641810404,49,1.748884995,285.5977619,55.41169916
185,8,251.5649279,8.978737298,359.5338513,12.83231342,46,1.641810404,48,1.713193465,279.0310716,55.44733925
186,8,251.5339591,8.977631978,374.1010491,13.35223901,47,1.677501934,49,1.748884995,270.7926449,55.91134361
187,8,251.5060373,8.976635405,388.830955,13.87797189,48,1.713193465,49,1.748884995,267.031526,57.12335526
188,8,251.419638,8.97355168,403.6127263,14.40555594,48,1.713193465,48,1.713193465,267.8872102,57.13651316
189,8,251.3752759,8.971968331,418.4089404,14.93365546,48,1.713193465,48,1.713193465,272.5112837,57.14348786
190,8,251.3144444,8.969797162,433.1272222,15.45897347,48,1.713193465,48,1.713193465,277.6435685,57.21289605
191,8,251.3460889,8.970926602,447.742825,15.9806267,48,1.713193465,47,1.677501934,278.4559289,57.5871766
192,8,251.3587265,8.971377658,462.3121092,16.50062675,48,1.713193465,48,1.713193465,273.7527924,58.40136441
193,8,251.3909513,8.972527808,476.8358469,17.01900118,48,1.713193465,46,1.641810404,263.5922482,60.01275362
