Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
149,6,380.4308648,10.86501948,71.89953392,2.053434432,50,1.427988695,49,1.399428921,362.2702196,34.71399071
150,6,380.4109091,10.86444955,86.39792208,2.46750512,50,1.427988695,50,1.427988695,357.979663,34.55948052
151,6,380.2550336,10.85999778,100.9788332,2.883932646,51,1.456548469,49,1.399428921,360.4561795,34.75851393
152,6,380.3201235,10.86185674,115.5532681,3.300175211,51,1.456548469,48,1.370869147,347.5828664,35.28211716
153,6,380.3314578,10.86218044,130.259335,3.720177157,51,1.456548469,49,1.399428921,335.3107892,35.3884635
154,6,380.5359877,10.86802177,144.9903012,4.140890219,50,1.427988695,49,1.399428921,325.8208071,35.56800815
155,6,380.7546978,10.87426808,159.7958354,4.56373293,51,1.456548469,49,1.399428921,325.5561367,35.34194529
156,6,380.7462159,10.87402584,174.4909183,4.983421173,51,1.456548469,50,1.427988695,339.3593705,36.21129602
157,6,380.834927,10.87655941,189.1786613,5.402899793,50,1.427988695,50,1.427988695,340.9423626,35.44338198
158,6,380.8065163,10.875748,203.9363409,5.824375785,50,1.427988695,50,1.427988695,353.7454061,35.4887331
159,6,380.738676,10.8738105,218.6515679,6.244639343,50,1.427988695,50,1.427988695,353.2452625,35.82021912
160,6,380.7121588,10.87305318,233.4253102,6.666574081,50,1.427988695,50,1.427988695,356.4141131,35.71591472
161,6,380.5989066,10.86981872,248.2639165,7.090361323,50,1.427988695,51,1.456548469,353.4378977,34.66105055
162,6,380.5257426,10.86772917,263.0970297,7.513991682,50,1.427988695,51,1.456548469,341.994414,35.26185771
163,6,380.4237037,10.86481496,278.0044444,7.939744076,50,1.427988695,51,1.456548469,334.4148222,35.33497537
164,6,380.3867129,10.86375852,292.8993555,8.365139368,50,1.427988695,51,1.456548469,332.4471171,36.52923687
165,6,380.3532338,10.86280236,307.8905473,8.793284415,50,1.427988695,51,1.456548469,340.7854986,35.8815331
166,6,380.4198895,10.86470603,322.9412356,9.22312867,50,1.427988695,51,1.456548469,346.8302585,35.72088353
167,6,380.3712544,10.86331702,337.7988827,9.647459713,50,1.427988695,51,1.456548469,352.2056014,36.35431472
168,6,380.3874745,10.86378027,352.8167006,10.0763652,50,1.427988695,50,1.427988695,359.5453544,36.40712468
169,6,380.3679342,10.8632222,367.8191161,10.50483079,50,1.427988695,50,1.427988695,361.4575607,36.05906523
170,6,380.2848329,10.86084884,382.7989717,10.93265208,51,1.456548469,50,1.427988695,356.6193569,36.78457584
171,6,380.2539928,10.85996806,397.8480165,11.3624494,51,1.456548469,49,1.399428921,345.7672201,36.8707518
172,6,380.2282776,10.85923364,412.9249357,11.7930428,51,1.456548469,49,1.399428921,336.9771457,36.84326824
173,6,380.2133742,10.858808,428.0387953,12.22469121,51,1.456548469,49,1.399428921,328.7931231,37.3654926
174,6,380.2921348,10.86105739,443.2078652,12.65791642,51,1.456548469,49,1.399428921,323.824532,38.28075549
175,6,380.5023089,10.86705991,458.3950744,13.09165968,50,1.427988695,49,1.399428921,327.842115,37.20225873
176,6,380.5422427,10.86820041,473.6856119,13.52835397,50,1.427988695,49,1.399428921,338.5227434,36.55623722
172,7,508.1793587,14.51348759,32.31062124,0.922784037,50,1.427988695,50,1.427988695,377.0987012,33.18878317
173,7,508.4439439,14.52104408,46.76026026,1.33546246,51,1.456548469,50,1.427988695,377.51577,35.11011011
174,7,508.7066199,14.52854604,61.27382146,1.749966487,51,1.456548469,50,1.427988695,382.1635565,32.94530858
175,7,508.9191511,14.53461589,75.89641233,2.167584376,51,1.456548469,49,1.399428921,373.4244832,33.7700859
176,7,509.2559918,14.54423598,90.47679755,2.583996881,51,1.456548469,48,1.370869147,371.8933576,33.65986741
177,7,509.5360614,14.55223471,105.1053708,3.001785627,51,1.456548469,49,1.399428921,373.6641707,32.58597748
178,7,509.8532441,14.56129337,119.6987642,3.41856964,51,1.456548469,48,1.370869147,373.9422637,32.71311054
179,7,510.1856627,14.57078717,134.3677153,3.837511569,52,1.485108243,48,1.370869147,379.2931861,33.61617723
180,7,510.4233539,14.57757558,149.0802469,4.257698145,52,1.485108243,49,1.399428921,387.4993168,32.91837782
181,7,510.7233385,14.58614307,163.6738794,4.67448899,51,1.456548469,48,1.370869147,388.8981713,34.10447761
182,7,510.8921268,14.59096363,178.4192229,5.095612665,51,1.456548469,48,1.370869147,393.2103123,34.22982635
183,7,511.0825688,14.59640261,193.088685,5.514569186,51,1.456548469,49,1.399428921,388.1227885,32.42333164
184,7,511.3304437,14.60348186,207.8194799,5.935277357,50,1.427988695,50,1.427988695,382.0776844,32.15757267
185,7,511.5301266,14.60918476,222.635443,6.358417915,50,1.427988695,50,1.427988695,379.7878523,31.77152989
186,7,511.8068931,14.61708915,237.4825139,6.782446903,49,1.399428921,50,1.427988695,377.7714503,32.31408308
187,7,511.9979849,14.62254669,252.2942065,7.205465495,49,1.399428921,51,1.456548469,385.3508003,31.62481089
188,7,512.2643216,14.6301532,267.2281407,7.631975278,49,1.399428921,52,1.485108243,379.42222,32.9281407
189,7,512.4957308,14.6367622,282.1240583,8.057399315,49,1.399428921,51,1.456548469,384.3052843,32.48066298
190,7,512.8210895,14.64605437,297.0504748,8.483694396,50,1.427988695,51,1.456548469,381.2998253,34.33133733
191,7,513.1222445,14.65465529,312.002004,8.91070669,49,1.399428921,51,1.456548469,386.9368063,33.96601699
192,7,513.4045,14.66271644,326.9795,9.33846059,50,1.427988695,51,1.456548469,383.4498252,33.2915
193,7,513.6796602,14.67057495,341.948026,9.765958307,50,1.427988695,51,1.456548469,382.5390093,33.67714571
194,7,513.8519637,14.6754959,357.0146022,10.19625632,50,1.427988695,51,1.456548469,367.1588192,34.87455919
195,7,514.1528759,14.68408988,372.0378406,10.62531661,51,1.456548469,49,1.399428921,369.5789439,34.5
196,7,514.47923,14.69341048,387.1372847,11.05655332,51,1.456548469,49,1.399428921,365.0206853,34.62968592
197,7,514.8774359,14.70478315,402.2738462,11.48885009,51,1.456548469,48,1.370869147,367.7766808,36.43435897
198,7,515.1668388,14.71304844,417.3517562,11.91947179,50,1.427988695,48,1.370869147,374.5929358,36.40742651
199,7,515.3498708,14.71827579,432.4594315,12.35094358,50,1.427988695,48,1.370869147,376.3426474,36.61022199
200,7,515.5781573,14.7247956,447.5864389,12.7829675,51,1.456548469,48,1.370869147,375.2780377,34.84360435
201,7,515.7802991,14.73056872,462.6714801,13.21379286,51,1.456548469,48,1.370869147,381.2683864,35.44094894
191,8,466.957623,13.33620413,25.79980516,0.736836602,53,1.513668017,49,1.399428921,361.7211484,31.48391813
192,8,467.1262231,13.34101931,40.56457926,1.158515212,53,1.513668017,49,1.399428921,361.1008747,33.55821918
193,8,467.2363726,13.34416516,55.4147671,1.582633219,53,1.513668017,48,1.370869147,361.4002889,34.38354807
194,8,467.3625438,13.34776858,70.28342514,2.007278731,52,1.485108243,48,1.370869147,365.8088881,34.67000501
195,8,467.3701103,13.34798468,85,2.427580781,52,1.485108243,49,1.399428921,377.4264801,35.68756269
196,8,467.4800404,13.35112426,99.8676099,2.852196359,52,1.485108243,49,1.399428921,376.612513,34.83358624
197,8,467.6396351,13.35568224,114.6548403,3.274516317,50,1.427988695,50,1.427988695,376.9971085,34
198,8,467.8526741,13.36176659,129.4697275,3.697626146,50,1.427988695,50,1.427988695,374.470344,33.80827447
199,8,468.0934673,13.36864359,144.259799,4.120027242,49,1.399428921,51,1.456548469,369.074855,32.92512563
200,8,468.2043065,13.37180913,159.2363545,4.547754282,49,1.399428921,52,1.485108243,367.3444762,32.69954932
201,8,468.4212363,13.3780046,174.167996,4.974198587,50,1.427988695,52,1.485108243,363.4023567,33.51370204
202,8,468.6120219,13.38345339,189.2160954,5.403968902,50,1.427988695,52,1.485108243,356.1010132,33.85998014
203,8,468.7246521,13.38667008,204.2629225,5.833702882,50,1.427988695,52,1.485108243,358.0561869,33.95526839
204,8,468.8196234,13.38938244,219.3131814,6.263534873,50,1.427988695,52,1.485108243,361.1173053,35.24987605
205,8,468.9851632,13.39411022,234.3447082,6.692831881,50,1.427988695,52,1.485108243,357.4201254,33.83728981
206,8,469.1659281,13.39927283,249.4455933,7.124109745,51,1.456548469,51,1.456548469,358.7130409,35.15986227
207,8,469.264878,13.40209882,264.5673171,7.555982757,51,1.456548469,51,1.456548469,348.4857272,35.03176931
208,8,469.5130561,13.40918672,279.6663443,7.98720756,52,1.485108243,51,1.456548469,349.8722862,35.59690672
209,8,469.9203283,13.42081833,294.815548,8.419865394,52,1.485108243,50,1.427988695,338.8980162,34.97923708
210,8,470.1010638,13.42598009,310.0125725,8.853888977,52,1.485108243,51,1.456548469,342.1717298,34.27860937
211,8,470.313469,13.43204634,325.2364341,9.288679022,52,1.485108243,50,1.427988695,344.9741614,33.67070218
212,8,470.4121688,13.43486518,340.5515211,9.726074444,52,1.485108243,49,1.399428921,346.882287,33.95242766
213,8,470.5056678,13.43753549,355.6702809,10.15786281,53,1.513668017,49,1.399428921,350.5693368,34.86637081
214,8,470.6295929,13.44107476,370.8614697,10.59171972,52,1.485108243,49,1.399428921,344.9571294,35.96871897
215,8,470.6581454,13.44189022,386.2280702,11.03058636,52,1.485108243,48,1.370869147,342.2509972,37.02155388
216,8,470.8572147,13.44757559,401.4097536,11.4641718,51,1.456548469,48,1.370869147,335.3429113,36.08245349
217,8,470.9044746,13.44892532,416.7968829,11.90362474,51,1.456548469,49,1.399428921,337.4173159,36.94167924
218,8,471.0300903,13.45251288,432.2963892,12.34628713,51,1.456548469,50,1.427988695,332.5972289,36.4325138
219,8,471.1871227,13.45699769,447.6177062,12.78386048,51,1.456548469,50,1.427988695,340.0264836,35.49698189
220,8,471.383996,13.46262034,463.0493206,13.2245839,50,1.427988695,51,1.456548469,344.8200142,34.97785606
198,9,477.4936465,13.63711058,38.84828648,1.109498278,50,1.427988695,67,1.913504851,372.3668868,34.41470928
199,9,477.5979421,13.64008924,53.47675305,1.527283976,50,1.427988695,67,1.913504851,380.1012044,35.06935976
200,9,477.8035512,13.64596139,68.45258784,1.954990431,50,1.427988695,68,1.942064625,399.3265435,35.92708727
201,9,477.9474277,13.65007047,83.38002253,2.381314591,52,1.485108243,67,1.913504851,406.0705114,36.97670924
202,9,477.9318182,13.64962467,98.28333333,2.806949778,52,1.485108243,67,1.913504851,410.5337574,35.60250095
203,9,478.0180146,13.65208642,112.9451897,3.225689082,53,1.513668017,65,1.856385303,407.0224358,34.8536959
204,9,478.002322,13.65163824,127.875387,3.65209214,53,1.513668017,65,1.856385303,391.2316454,34.48569219
205,9,478.1772994,13.65663555,142.8782779,4.080571311,54,1.542227791,61,1.742146208,400.8777501,33.04465335
206,9,478.3346709,13.66113005,157.6372392,4.502083909,55,1.570787564,59,1.68502666,391.0626278,33.18411552
207,9,478.5136497,13.66624164,172.5858883,4.929013947,55,1.570787564,55,1.570787564,371.7090149,33.73582528
208,9,478.7881282,13.67408069,187.5697574,5.356949861,56,1.599347338,53,1.513668017,367.2192081,35.15980944
209,9,478.9932735,13.67993959,202.6825112,5.788566693,57,1.627907112,49,1.399428921,373.9427736,36.16726457
